community_note,created_at,edits_remaining,favorite_count,full_text,has_card,has_community_notes,hashtags,id,in_reply_to,is_quote_status,is_translatable,lang,media,place,poll,possibly_sensitive,quote,quote_count,reply_count,retweet_count,retweeted_tweet,thumbnail_title,thumbnail_url,urls,user,view_count,view_count_state
None,Tue Oct 01 14:32:11 +0000 2024,5,12,"Reconstruction stalled in #Tigray $44Billion needed to rebuild, yet progress is painfully slow. Basic infrastructure is still in ruins& displaced Tigrayans need security to return #TigrayRecovery

@UNRWA @UNICEF @CIJ_ICJ @cnbc

#Justice4TigrayGenocide 
https://t.co/5SwgzRRB8k
@Zewdiabraha12",True,None,"Tigray,TigrayRecovery,Justice4TigrayGenocide",1841123954758500536,None,False,False,en,None,None,None,False,None,0,0,35,None,Lasting peace in Ethiopia? More needs to be done to stop Tigray conflict from flaring up again,https://pbs.twimg.com/card_img/1840309061549772801/g33x1ewT?format=jpg&name=orig,https://theconversation.com/lasting-peace-in-ethiopia-more-needs-to-be-done-to-stop-tigray-conflict-from-flaring-up-again-239847,1370672667263705089,99,EnabledWithCount
None,Tue Sep 24 06:00:57 +0000 2024,5,11,"With MSF's help, #Tigray is rebuilding its health system. We need more international support to ensure lasting recovery. #RebuildTigray #MedicalSupport

@EU_Commission @UNICEF @save_children @eu_eeas 

#UpholdPretoriaAgreement
#Justice4TigrayGenocide
https://t.co/ouzP6kNyPw
@Zewdiabraha12",True,None,"Tigray,RebuildTigray,MedicalSupport,UpholdPretoriaAgreement,Justice4TigrayGenocide",1838458581693141011,None,False,False,en,None,None,None,False,None,0,0,49,None,Tigray’s Post-conflict Health System Slowly Recovering: MSF,https://pbs.twimg.com/card_img/1840178894701268992/rb2phTos?format=jpg&name=orig,https://www.thereporterethiopia.com/41506/,1370672667263705089,139,EnabledWithCount
None,Mon Sep 23 08:32:29 +0000 2024,5,9,"The atrocities committed in #Tigray are crimes against humanity. Ethiopian leaders must face the International Criminal Court for these violations. #WorldLeadersActNow

@UNRWA @hrw @MSF @UNICEF @CIJ_ICJ
#Justice4TigrayGenocide
#UpholdPretoriaAgreement
https://t.co/Oa1aYze5vR
@Zewdiabraha12",True,None,"Tigray,WorldLeadersActNow,Justice4TigrayGenocide,UpholdPretoriaAgreement",1838134329236418667,None,False,False,en,None,None,None,False,None,0,0,41,None,Ethiopia's Chosen One: A Brutal War Waged By a Nobel Peace Prize Laureate,https://pbs.twimg.com/card_img/1838296246638784512/ramnzEoN?format=jpg&name=orig,https://www.spiegel.de/international/world/ethiopia-s-chosen-one-a-brutal-war-waged-by-a-nobel-peace-prize-laureate-a-d2f4d03e-90e4-49a4-918b-96d4543f722b?sara_ref=re-xx-cp-sh,1370672667263705089,139,EnabledWithCount
None,Wed Oct 02 15:46:07 +0000 2024,5,5,"As ethnic violence continues in Ethiopia by Eritrean forces, millions are being displaced in #Tigray. The international community must demand accountability &amp; action. #HumanRights @RefugeesIntl
@RouhanaMarie
#Justice4TigrayGenocide
#UpholdPretoriaAgreement
https://t.co/wnJwaOz9UD",True,None,"Tigray,HumanRights,Justice4TigrayGenocide,UpholdPretoriaAgreement",1841504946144833934,None,False,False,en,None,None,None,False,None,0,0,9,None,Ethiopia’s Invisible Ethnic Cleansing,https://pbs.twimg.com/card_img/1839361427465023488/CG_a5Xd8?format=jpg&name=orig,https://www.foreignaffairs.com/articles/ethiopia/2022-06-02/ethiopias-invisible-ethnic-cleansing,1450325045130190849,21,EnabledWithCount
None,Mon Sep 23 08:26:01 +0000 2024,5,8,"+80K #Tigray/an @Refugees who fled from #TigrayGenocide in #WesternTigray to #Sudan during the early stages of #EthnicCleansing, are now forced to return to an area under occupation & unsafe.
#BringBackHomeTigrayRefugees
@HouseForeign @SenateForeign @hrw @amnesty @UN_HRC @UNGeneva @UNHumanRights @UNOCHA 
@Zewdiabraha12",False,None,"Tigray,TigrayGenocide,WesternTigray,Sudan,EthnicCleansing,BringBackHomeTigrayRefugees",1838132699858452636,None,False,False,en,https://pbs.twimg.com/media/GYJb8UoWAAANyEL.jpg,None,None,False,None,0,0,34,None,None,None,None,1370672667263705089,151,EnabledWithCount
None,Wed Sep 25 07:49:52 +0000 2024,5,10,"Dear European leaders, the current situation in Tigray, demands your urgent attention & action. Reports of human rights violations, including ethnic cleansing & massacres, have emerged from the region. 
#Justice4TigrayGenocide @eu_eeas @EU_Commission  @UNOCHA @UNHumanRights 
🔗https://t.co/G2zdfEi3UA…
@Zewdiabraha12",False,None,Justice4TigrayGenocide,1838848380417507548,None,False,False,en,https://pbs.twimg.com/media/GYTm2SDXsAAhkTK.jpg,None,None,False,None,0,0,52,None,None,None,http://newlinesinstitute.org/rules-based-in,1370672667263705089,148,EnabledWithCount
None,Thu Sep 26 08:02:45 +0000 2024,5,7,"#Tigray’s heritage has been deliberately targeted—this cannot go unnoticed! @Pontifex @UNESCO_fr @UN   @KarimKhanQC  @Assita_Kanko 
#TigrayHeritageCleansing  
#Justice4TigrayGenocide 
https://t.co/pNttWBOCPs
@Zewdiabraha12",True,None,"Tigray,TigrayHeritageCleansing,Justice4TigrayGenocide",1839214008789819511,None,False,False,en,None,None,None,False,None,0,0,29,None,The Destruction and Looting of Heritage in the Tigray War | African Arguments,https://pbs.twimg.com/card_img/1841423158278246400/XBWKc4Sy?format=jpg&name=orig,https://africanarguments.org/2024/09/the-destruction-and-looting-of-heritage-in-the-tigray-war/,1370672667263705089,87,EnabledWithCount
None,Wed Oct 02 16:50:43 +0000 2024,5,10,"Tigray Returnees Living In Fear of Genocidal Amhara Forces

#Tigray IDPs who have returned to their homes say that they are facing severe insecurity, as the same armed #Amhara forces that forcibly displaced them are back in control of Tselmti district. 1/
https://t.co/0dwLL0lzPs",False,None,"Tigray,Amhara",1841521205129482736,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841494728522567680/pu/img/U0XEuG_dGbLifVYc.jpg,None,None,False,None,0,1,3,None,None,None,None,347126522,152,EnabledWithCount
None,Thu Sep 26 07:55:36 +0000 2024,5,8,"As aid scales back, families in #Tigray’s IDP camps face cold, hunger & despair. The fight for survival continues even after the conflict ends. #HumanityFirst

@CNBCNow @NEWSMAX @SkyNews 
@UNGeneva

#UpholdPretoriaAgreement
#BringBackHomeTigrayRefugees https://t.co/K6EOZEyWtW
@Zewdiabraha12",True,None,"Tigray,HumanityFirst,UpholdPretoriaAgreement,BringBackHomeTigrayRefugees",1839212212025524323,None,False,False,en,None,None,None,False,None,0,0,28,None,'Waiting for death': desperate plight of Tigray's war displaced,https://pbs.twimg.com/card_img/1838065476825432064/M8FR3JhV?format=jpg&name=orig,https://globalnation.inquirer.net/245099/waiting-for-death-desperate-plight-of-tigrays-war-displaced/amp,1370672667263705089,120,EnabledWithCount
None,Wed Sep 25 20:02:08 +0000 2024,5,18,"ህዝብና ኸፊእዎሎ 
ሓግዝዎ ሰልጣንኩም አብፅቡቕ ተግባር ምሕጋዝ ሕዝብኹም አዉዕልዎ❗️ https://t.co/rhwzmAQkx5",False,None,,1839032658552385947,None,False,True,am,https://pbs.twimg.com/ext_tw_video_thumb/1839032225201000448/pu/img/Iq2rMHf9IJiLyGH8.jpg,None,None,False,None,2,4,9,None,None,None,None,1420874425662992389,1812,EnabledWithCount
None,Wed Oct 02 15:43:23 +0000 2024,5,5,"Despiteaceasefire,thecrisis in #Tigray rageson_genocide,displacement&amp; starvation. It’s time for the internationalcommunity todemand accountability. #TigrayCrisis
@CtvNews @News24
@thereportnbc
@RouhanaMarie
#Justice4TigrayGenocide
#UpholdPretoriaAgreement
https://t.co/LEWlOsWgT3",True,None,"Tigray,TigrayCrisis,Justice4TigrayGenocide,UpholdPretoriaAgreement",1841504261064020445,None,False,False,en,None,None,None,False,None,0,0,10,None,"“We are alive, but we are not living,” Tigray Genocide survivors’ plea to the world",https://pbs.twimg.com/card_img/1839792812109303808/yDcpqtm2?format=jpg&name=orig,https://tghat.com/2023/11/08/we-are-alive-but-we-are-not-living-tigray-genocide-survivors-plea-to-the-world/?amp=1,1450325045130190849,22,EnabledWithCount
None,Thu Sep 26 07:42:00 +0000 2024,5,6,"+600,000 lives lost, +2.6million displaced & the struggle persists. #Tigray’s war may be over, but the pain is far from gone. #NeverForget

@France24_en @NBCNews
@nytimes
@News24
@thereportnbc @IOL

#UpholdPretoriaAgreement
#BringBackHomeTigrayRefugees https://t.co/K6EOZEyWtW
@Zewdiabraha12",True,None,"Tigray,NeverForget,UpholdPretoriaAgreement,BringBackHomeTigrayRefugees",1839208785769910582,None,False,False,en,None,None,None,False,None,0,0,30,None,'Waiting for death': desperate plight of Tigray's war displaced,https://pbs.twimg.com/card_img/1838065476825432064/M8FR3JhV?format=jpg&name=orig,https://globalnation.inquirer.net/245099/waiting-for-death-desperate-plight-of-tigrays-war-displaced/amp,1370672667263705089,67,EnabledWithCount
None,Tue Oct 01 14:40:03 +0000 2024,5,12,"The @eu_eeas condemns the deliberate targeting of civilians in the #Tigray region, calling for an immediate ceasefire. Over 350K people face famine as violence escalates. #TigrayFamine

@HRW @AlJazeera @amnesty @BBCAfrica

#Justice4TigrayGenocide 
https://t.co/9LxS6UflU9
@Zewdiabraha12",True,None,"Tigray,TigrayFamine,Justice4TigrayGenocide",1841125931693588949,None,False,False,en,None,None,None,False,None,0,0,52,None,Witnesses: Airstrike in Ethiopia's Tigray kills more than 50,https://pbs.twimg.com/card_img/1839258708708036609/GCUySyGy?format=jpg&name=orig,https://apnews.com/article/ethiopoia-tigray-airstrike-togoga-424851651a0e02c21df71c86d9b70ec2,1370672667263705089,169,EnabledWithCount
None,Sun Sep 29 12:11:34 +0000 2024,5,5,"Over **600,000 lives lost**, 3 million displaced—yet peace remains elusive for #Tigray's people. Aid and justice must be restored. #TigrayGenocide

@EUatUN @CBCNEWS 
@Refugees @RefugeesIntl 

#BringBackHomeTigrayRefugees
#UpholdPretoriaAgreement 
https://t.co/IPE5cExxlr
@Zewdiabraha12",True,None,"Tigray,TigrayGenocide,BringBackHomeTigrayRefugees,UpholdPretoriaAgreement",1840363789633397234,None,False,False,en,None,None,None,False,None,0,0,31,None,Tigray’s Displaced: A Humanitarian Crisis Persisting Beyond Ceasefire - WE News English,https://pbs.twimg.com/card_img/1840805062303416321/PJY0hOrA?format=jpg&name=orig,https://wenewsenglish.pk/tigrays-displaced-a-humanitarian-crisis-persisting-beyond-ceasefire/,1370672667263705089,105,EnabledWithCount
None,Mon Sep 23 08:22:49 +0000 2024,5,6,"#Tigray Refugees in #Sudan call for action! The #PretoriaAgreement must be fully implemented to end their suffering. Let’s bring them home!

@MikeHammerUSA @USEmbassyAddis
@indefchristians @amnesty

#UpholdPretoiraAgreement
#BringBackHomeTigrayRefugees
https://t.co/kXknux3rdM
@Zewdiabraha12",True,None,"Tigray,Sudan,PretoriaAgreement,UpholdPretoiraAgreement,BringBackHomeTigrayRefugees",1838131895751630904,None,False,False,en,None,None,None,False,None,0,0,35,None,Tigrayan Refugees Call for Implementation of Pretoria Agreement - Tigrai Tv,https://pbs.twimg.com/card_img/1839751489041887232/Rh8iV5Vt?format=jpg&name=orig,https://tigraitv.com/en/tigrayan-refugees-call-for-implementation-of-pretoria-agreement/,1370672667263705089,144,EnabledWithCount
None,Thu Sep 26 07:45:06 +0000 2024,5,8,"No choice but to stay.’ For years, #Tigray’s displaced have endured uncertainty, left in limbo even as the guns fall silent. #Justice4TigrayGenocide #IDP

@AP @AFP @TelegraphWorld @AOL

#UpholdPretoriaAgreement
#BringBackHomeTigrayRefugees https://t.co/uQ5VzGaN2U
@Zewdiabraha12",True,None,"Tigray,Justice4TigrayGenocide,IDP,UpholdPretoriaAgreement,BringBackHomeTigrayRefugees",1839209567063826546,None,False,False,en,None,None,None,False,None,0,0,31,None,'Waiting for death': desperate plight of Tigray's war displaced,https://pbs.twimg.com/card_img/1838065476825432064/M8FR3JhV?format=jpg&name=orig,https://globalnation.inquirer.net/245099/waiting-for-death-desperate-plight-of-tigrays-war-displaced/amp,1370672667263705089,79,EnabledWithCount
None,Mon Sep 23 08:20:23 +0000 2024,5,5,"#Tigray Refugees in #Sudan call for action! The #PretoriaAgreement must be fully implemented to end their suffering. Let’s bring them home!

@MikeHammerUSA @USEmbassyAddis
@indefchristians @amnesty

#UpholdPretoiraAgreement
#BringBackHomeTigrayRefugees
https://t.co/kXknux3rdM
@Zewdiabraha12",True,None,"Tigray,Sudan,PretoriaAgreement,UpholdPretoiraAgreement,BringBackHomeTigrayRefugees",1838131284998029666,None,False,False,en,None,None,None,False,None,0,0,21,None,Tigrayan Refugees Call for Implementation of Pretoria Agreement - Tigrai Tv,https://pbs.twimg.com/card_img/1839751489041887232/Rh8iV5Vt?format=jpg&name=orig,https://tigraitv.com/en/tigrayan-refugees-call-for-implementation-of-pretoria-agreement/,1370672667263705089,110,EnabledWithCount
None,Mon Sep 23 08:24:49 +0000 2024,5,6,"+80,000 #Tigray/an refugees in #Sudan face worsening conditions. Leaders must urgently implement the #PretoriaAgreement to bring them home! #TigrayCrisis

@YoungKimCA @RepJimBaird
@CongressmanKean 

#UpholdPretoiraAgreement
#BringBackHomeTigrayRefugees
https://t.co/kXknux3rdM
@Zewdiabraha12",True,None,"Tigray,Sudan,PretoriaAgreement,TigrayCrisis,UpholdPretoiraAgreement,BringBackHomeTigrayRefugees",1838132401236509035,None,False,False,en,None,None,None,False,None,0,0,27,None,Tigrayan Refugees Call for Implementation of Pretoria Agreement - Tigrai Tv,https://pbs.twimg.com/card_img/1839751489041887232/Rh8iV5Vt?format=jpg&name=orig,https://tigraitv.com/en/tigrayan-refugees-call-for-implementation-of-pretoria-agreement/,1370672667263705089,148,EnabledWithCount
None,Wed Oct 02 16:01:13 +0000 2024,5,2,"Desperate Gimmicks to Foment Conflict...... 

#Eritrea'n Regime calls the Recent statement made by #Ethiopia'n Army Chief.

Berhanu Jula - Chief of staff of the #Ethiopian Army - recently stated Eritrean Dictator Army committed Shameful Attrocities in #Tigray. https://t.co/ao11kjSJAn",False,None,"Eritrea,Ethiopia,Ethiopian,Tigray",1841508745639059508,None,True,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841508501962567680/pu/img/wHIG5Or2vIy-jXbF.jpg,None,None,False,1841413794309767663,0,0,3,None,None,None,None,1369950569398423554,267,EnabledWithCount
None,Tue Oct 01 14:27:26 +0000 2024,5,12,"Residents in #Tigray’s Gulomakeda district report rising abductions, allegedly by Eritrean forces. +50people taken since the Pretoria Peace Agreement #HumanRights

@EU_Commission @save_children @CSIS 

#EritreanTroopsOutOfTigray
#UpholdPretoriaAgreement 
https://t.co/24vqs96Ace
@Zewdiabraha12",True,None,"Tigray,HumanRights,EritreanTroopsOutOfTigray,UpholdPretoriaAgreement",1841122757435621636,None,False,False,en,None,None,None,False,None,0,0,40,None,Eritrean forces accused of abductions in Tigray’s Gulomakeda district; ENDF withdraws from Zalamb...,https://pbs.twimg.com/card_img/1839643632699105280/kqEk5q0m?format=jpg&name=orig,https://addisstandard.com/eritrean-forces-accused-of-abductions-in-tigrays-gulomakada-district-amid-unresolved-border-disputes/,1370672667263705089,120,EnabledWithCount
None,Wed Oct 02 09:54:02 +0000 2024,5,7,"Schools in #Tigray were first closed due to the COVID-19 pandemic and then nearly 90% of schools around the region were deliberately damaged and destroyed by 🇪🇹|n and 🇪🇷|n forces,
During #TigrayGenocidalWar
@UN @hrw @UNICEF @mesiihiluf
#EducationForAll https://t.co/7zQ7CF3rTk",True,None,"Tigray,TigrayGenocidalWar,EducationForAll",1841416341028302956,None,False,False,en,None,None,None,False,None,0,0,38,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1496927438277910529,84,EnabledWithCount
None,Wed Oct 02 15:18:42 +0000 2024,5,6,"🎴Every child deserves access to education. In #Tigray +550 schools are being used as military bases, leaving children without hope. Let’s make schools safe again. #ReopenSchools
@EduCannotWait @UNESCO @usedgov @BBCAfrica
#BringTigrayChildrenBackToSchool https://t.co/lAFNcYHxaf",True,None,"Tigray,ReopenSchools,BringTigrayChildrenBackToSchool",1841498045160042516,None,False,False,en,None,None,None,False,None,0,0,16,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1436776086759694337,34,EnabledWithCount
None,Tue Oct 01 14:39:16 +0000 2024,5,16,"Horrific Scene:Survivors describe the chaos after the TogogaAirstrike where more than 50bodies were found. Health centers have been looted, denying civilians critical care. #CivilianCasualties

@France24_en @NBCNews 
@FoxNews

#Justice4TigrayGenocide 
https://t.co/9LxS6UeO4B
@Zewdiabraha12",True,None,"CivilianCasualties,Justice4TigrayGenocide",1841125737358635117,None,False,False,en,None,None,None,False,None,0,0,53,None,Witnesses: Airstrike in Ethiopia's Tigray kills more than 50,https://pbs.twimg.com/card_img/1839258708708036609/GCUySyGy?format=jpg&name=orig,https://apnews.com/article/ethiopoia-tigray-airstrike-togoga-424851651a0e02c21df71c86d9b70ec2,1370672667263705089,146,EnabledWithCount
None,Thu Sep 26 07:39:18 +0000 2024,5,7,"#Tigray hosts the highest number of displaced people in Ethiopia, yet aid is scarce. Families are losing hope. #RefugeesWelcome

@cnni @CNNAfrica 
@BBCBreaking @BBCAfrica 
@HRW @AlJazeera @amnesty

#UpholdPretoriaAgreement
#BringBackHomeTigrayRefugees https://t.co/K6EOZEyWtW
@Zewdiabraha12",True,None,"Tigray,RefugeesWelcome,UpholdPretoriaAgreement,BringBackHomeTigrayRefugees",1839208110193332425,None,False,False,en,None,None,None,False,None,0,0,37,None,'Waiting for death': desperate plight of Tigray's war displaced,https://pbs.twimg.com/card_img/1838065476825432064/M8FR3JhV?format=jpg&name=orig,https://globalnation.inquirer.net/245099/waiting-for-death-desperate-plight-of-tigrays-war-displaced/amp,1370672667263705089,126,EnabledWithCount
None,Tue Oct 01 22:05:28 +0000 2024,5,10,"The children of #Tigray are left without an education for 4 years as their schools have been deliberately destroyed by #Eritrea troops
#IC please Act and save them? 
#EducationForAll
 @EduCannotWait  @eu_eeas @StateDept @UNHumanRights @LetbrehanGebre1 https://t.co/EcNWqLsjLk",True,None,"Tigray,Eritrea,IC,EducationForAll",1841238025260392762,None,False,False,en,None,None,None,False,None,1,0,39,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1502416369706491911,229,EnabledWithCount
None,Mon Sep 30 15:06:26 +0000 2024,5,12,"The report further states that affected individuals are calling for a resolution to the situation, including the restoration of Tigray’s pre-war territorial boundaries.
Dear @UN @IntlCrimCourt
End #Tigray suffering. 
#UpholdThePretoriaAgreement https://t.co/24vqs96Ace
@Zewdiabraha12",True,None,"Tigray,UpholdThePretoriaAgreement",1840770184136507545,None,False,False,en,None,None,None,False,None,0,0,53,None,Eritrean forces accused of abductions in Tigray’s Gulomakeda district; ENDF withdraws from Zalamb...,https://pbs.twimg.com/card_img/1839643632699105280/kqEk5q0m?format=jpg&name=orig,https://addisstandard.com/eritrean-forces-accused-of-abductions-in-tigrays-gulomakada-district-amid-unresolved-border-disputes/,1370672667263705089,134,EnabledWithCount
None,Tue Oct 01 14:28:14 +0000 2024,5,10,"This are great steps by @WFP_Ethiopia, it’s immense for other orgs to follow and do better for the people of #Tigray who suffered, and still suffering to get assistance @UNmigration @IOMChief @IOMatEU @IOM_GDI @IOM_MENA @OhtmanBelbeisi #UpholdPretoriaAgreement
@Zewdiabraha12",False,None,"Tigray,UpholdPretoriaAgreement",1841122960020541625,None,True,False,en,None,None,None,None,1840736462267969797,0,0,38,None,None,None,None,1370672667263705089,104,EnabledWithCount
None,Thu Sep 26 18:34:26 +0000 2024,5,16,"Alert‼️ 
TPLF is getting ready for another illegal election. 
In 2019, TPLF leaders went against the Ethiopian Constitution, which, by the way, was written and approved by TPLF, and held a Reginal election in Tigray. In addition to other prominent issues, TPLF’s illegal election led us into atrocious wars.  

Currently, the Debretsion-led TPLF is preparing to put the people of Tigray in harm’s way. 

During the TPLF meeting, Fitlework Gebregzihaber said, “ If it takes sacrifice to bring down the interim government (Getachew Reda), we will sacrifice to prevent it from continuing.
We have the army and all the security forces in our hands and will come up with all kinds of adjustments soon.”",False,None,,1839372979614130599,None,False,False,en,"https://pbs.twimg.com/media/GYbD-YeakAANinf.jpg,https://pbs.twimg.com/media/GYbD-Yha8AAqkrv.jpg",None,None,False,None,1,9,4,None,None,None,None,1347911156170686469,2378,EnabledWithCount
None,Wed Oct 02 16:06:38 +0000 2024,5,6,"Ethnic minorities inEthiopia like #Tigray are facingbrutal violence&amp; displacement.The silence is deafeningleaders,wemuststand with thoseaffected. #StopEthnicCleansing
@UNHumanRightsEU @UNGeneva
@RouhanaMarie
#Justice4TigrayGenocide
#UpholdPretoriaAgreement
https://t.co/wnJwaOz9UD",True,None,"Tigray,StopEthnicCleansing,Justice4TigrayGenocide,UpholdPretoriaAgreement",1841510110914351359,None,False,False,en,None,None,None,False,None,0,0,11,None,Ethiopia’s Invisible Ethnic Cleansing,https://pbs.twimg.com/card_img/1839361427465023488/CG_a5Xd8?format=jpg&name=orig,https://www.foreignaffairs.com/articles/ethiopia/2022-06-02/ethiopias-invisible-ethnic-cleansing,1450325045130190849,26,EnabledWithCount
None,Tue Oct 01 14:25:54 +0000 2024,5,11,"Calls for #Tigray’s territorial restoration grow louder as insecurity mounts Eritrean forces still present in Gulomakeda. #PretoriaAgreement

@cnni @CNN @CNNAfrica
@StateDeptSpox @LindaT_G @StateDept 

#EritreanTroopsOutOfTigray
#UpholdPretoriaAgreement 
https://t.co/24vqs96Ace
@Zewdiabraha12",True,None,"Tigray,PretoriaAgreement,EritreanTroopsOutOfTigray,UpholdPretoriaAgreement",1841122370985025681,None,False,False,en,None,None,None,False,None,0,0,38,None,Eritrean forces accused of abductions in Tigray’s Gulomakeda district; ENDF withdraws from Zalamb...,https://pbs.twimg.com/card_img/1839643632699105280/kqEk5q0m?format=jpg&name=orig,https://addisstandard.com/eritrean-forces-accused-of-abductions-in-tigrays-gulomakada-district-amid-unresolved-border-disputes/,1370672667263705089,105,EnabledWithCount
None,Wed Oct 02 17:08:01 +0000 2024,5,7,"SCAPGOATING ERITREA ― In a conversation with a certain Tigray activist, Fesseha Asgedom, a TPLF insider and former Ethiopian ambassador to the UN, essentially ADMITTED that U.S. lawmakers, through Senator Coons, encouraged PM Abiy Ahmed to shift all ""allegations"" onto #Eritrea and a few rogue ENDF members, so the U.S. can absolve both his administration and the TPLF of any responsibility. 

#TPLFcrimes #TPLFlies #Ethiopia",False,None,"Eritrea,TPLFcrimes,TPLFlies,Ethiopia",1841525555633783199,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841519894426460160/pu/img/GvRDlkZtPUBWehiQ.jpg,None,None,False,None,0,1,4,None,None,None,None,245735621,129,EnabledWithCount
None,Wed Oct 02 07:18:39 +0000 2024,5,8,"Schools in #Tigray were first closed due to the COVID-19 pandemic and then nearly 90% of schools around the region were deliberately damaged and destroyed by 🇪🇹|n and 🇪🇷|n forces,
During #TigrayGenocidalWar
@UN @hrw @UNICEF
#EducationForAll 
https://t.co/uLj1WqM0N6
@Zewdiabraha12",True,None,"Tigray,TigrayGenocidalWar,EducationForAll",1841377239490847118,None,False,False,en,None,None,None,False,None,0,0,25,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1370672667263705089,73,EnabledWithCount
None,Mon Sep 23 21:09:57 +0000 2024,5,7,"🎊🥳Our hero @RJjst8, Thank you for your valuable dedication in digital diplomacy by contributing  #OneMillionTweetsForTigray to raise global awareness about #TigrayGenocide, #TigrayEthnicCleansing 
War Crimes and Crimes Against Humanity committed against the people of Tigray. 
Dear ⬇️",False,None,"OneMillionTweetsForTigray,TigrayGenocide,TigrayEthnicCleansing",1838324951180341313,None,False,False,en,"https://pbs.twimg.com/media/GYMKyrYWIAAf-v7.jpg,https://pbs.twimg.com/tweet_video_thumb/GYMKy3fWEAAKcE7.jpg",None,None,False,None,0,0,22,None,None,None,None,1521568120929927169,158,EnabledWithCount
None,Wed Oct 02 14:45:48 +0000 2024,5,6,"In’20 due to the #TigrayGenocide, 2,490 schools were either partially or completely destroyed. The school's infrastructure equipments teaching materials all looted, burned,&amp;destroyed.

@EduCannotWait @_africanhistory 

#UpholdPretoriaAgreement
#BringTigrayChildrenBackToSchool",False,None,"TigrayGenocide,UpholdPretoriaAgreement,BringTigrayChildrenBackToSchool",1841489765952029011,None,True,False,en,None,None,None,None,1728832472517906724,0,0,19,None,None,None,None,1496048670806007812,50,EnabledWithCount
None,Thu Sep 26 23:45:21 +0000 2024,5,11,ሰላማዊ ቃልስና ክዕወት ሓይልና ሓድነትናን ውዳበናን ክድልድል ኣለዎ ጀነራል ዮሃንስ ወልደጀወርግስ መዲድ፣ እቲ ጉጅለ ጥራሕ ዝባኑ ኣውፂኣቶ! https://t.co/kwMcGjwrw6 #Tigrai #Tigray #TDF https://t.co/nmt9ncEVhC,False,None,"Tigrai,Tigray,TDF",1839451224787284100,None,False,True,am,https://pbs.twimg.com/media/GYcLIq0boAAvJRw.jpg,None,None,False,None,2,2,19,None,None,None,https://youtube.com/live/bsbuH5-LUfw,39896292,962,EnabledWithCount
None,Fri Sep 27 13:39:31 +0000 2024,5,6,"The situation in #Tigray is dire as the #UpholdPretoriaAgreement continues to be violated. It is crucial that we take action to stop this injustice. @SecBlinken @POTUS @UhuruKenya @Keir_Starmer @statedep @UNHumanRights @hrw #AmharOutOfTigray #Justice4Tigray #TigrayCrisis
@Mi05Yo 💪",False,None,"Tigray,UpholdPretoriaAgreement,AmharOutOfTigray,Justice4Tigray,TigrayCrisis",1839661147001159865,None,False,False,en,https://pbs.twimg.com/media/GYfKDz4WUAAjJFh.jpg,None,None,False,None,0,0,46,None,None,None,None,1490263320082980868,164,EnabledWithCount
None,Wed Oct 02 07:14:21 +0000 2024,5,8,"Ato Redai G. Ezger, deputy head of Tigray Regional Education, told Addis Maleda that 552 schools remain under the control of armed groups, severely disrupting educational activities.
#EducationForAll
#FreeAllTigray
 @UNICEF @EduCannotWait @hrw https://t.co/ziQRkQg1Cb
@Zewdiabraha12",True,None,"EducationForAll,FreeAllTigray",1841376157519773865,None,False,False,en,None,None,None,False,None,0,0,29,None,"In Tigray, Ethiopia over 550 schools used as military camp - The Wall Africa Journal",https://pbs.twimg.com/card_img/1841207960220913664/hWaoGUdu?format=jpg&name=orig,https://wallafricajournal.com/in-tigray-ethiopia-over-550-schools-used-as-military-camp/,1370672667263705089,60,EnabledWithCount
