community_note,created_at,edits_remaining,favorite_count,full_text,has_card,has_community_notes,hashtags,id,in_reply_to,is_quote_status,is_translatable,lang,media,place,poll,possibly_sensitive,quote,quote_count,reply_count,retweet_count,retweeted_tweet,thumbnail_title,thumbnail_url,urls,user,view_count,view_count_state
None,Sat Aug 17 16:57:44 +0000 2024,5,11641,"Tienes una preciosa niña, la crías con amor, dice que estudiará ""educadora social"", se pone a trabajar, se lía con un joven ilegal recién llegado de África y te dice que se van a casar: ¿le darías algún consejo o todo en orden? https://t.co/Ey8h99GTfn",False,None,,1824853130007199757,None,False,True,es,https://pbs.twimg.com/media/GVMuQERXUAEJplR.jpg,None,None,False,None,403,4962,1300,None,None,None,None,978932870,3070117,EnabledWithCount
None,Sun Sep 29 18:57:14 +0000 2024,5,630,"This is apparently South Africa. 

A ghetto slump turned into small Mogadishu, our former Mayfair. 
Murder on 8 Avenue and Bird Street, 6 shots ! https://t.co/IheWSXUpbl",False,None,,1840465881014349964,None,False,False,en,"https://pbs.twimg.com/ext_tw_video_thumb/1840465763007639552/pu/img/QjIxuTUurp844mUB.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1840465776035172352/pu/img/MIOuwmdRY0lHIarm.jpg",None,None,False,None,7,58,299,None,None,None,None,1280625754238267393,36838,EnabledWithCount
None,Sat Sep 28 18:33:47 +0000 2024,None,3176,"Being a child of the 80's, it's sad remembering when we had nice things, and weren't looked at like a rotting dish of Africa with a side of putrid Venezuela. https://t.co/NU5CREmOlD",False,None,,1840097590068838677,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840095214175956998/pu/img/SDU8xveGXxiGQSyN.jpg,None,None,False,None,15,79,405,None,None,None,None,1537225604554031104,89779,EnabledWithCount
None,Tue Sep 24 12:51:12 +0000 2024,5,3791,"@elonmusk @CyrilRamaphosa South Africa's President, Cyril Ramaphosa and Tesla CEO, Elon Musk at the UNGA79. https://t.co/m9mhGlyVUm",False,None,,1838561825610199078,1838557749329707275,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1838561755468898305/pu/img/4omzxLkSwGDs8ruF.jpg,None,None,False,None,26,117,454,None,None,None,None,1544649684672778240,373959,EnabledWithCount
"{'id': '1841410183144132810', 'text': 'F1 is part of an internet hoax that started with altered images from a 2002 contest called ""Archaeological Anomalies 2."" Though it wasn\'t the first time,  It was officially debunked by National Geographic in 2007. \n\nnationalgeographic.com/history/articl….'}",Wed Oct 02 03:46:55 +0000 2024,5,4205,"There is a massive ancient grave of the giants in Mpumalanga Province, South Africa. Archeological societies are aware of this site, but they kept it secret to the public to avoid rewriting history and... https://t.co/IRtUYT4LqI",False,None,,1841323955082109080,None,False,False,en,"https://pbs.twimg.com/media/GY2yX4LWIAA2Llz.jpg,https://pbs.twimg.com/media/GY2yYKxWkAAwiv4.jpg",None,None,False,None,90,193,1157,None,None,None,None,872099812497395712,580972,EnabledWithCount
None,Wed Aug 07 19:49:09 +0000 2024,5,11194,"If Chidimma Adetshina was white, the story would be different. 

How many undocumented &amp; fraudulent Europeans and Chinese do we have in South Africa, representing SA on local and international competitions? Black people are hated everywhere, worse by other blacks. https://t.co/e3Bi1ESMdT",False,None,,1821272385863217376,None,False,False,en,"https://pbs.twimg.com/media/GUZ1kt7WsAAPnLa.jpg,https://pbs.twimg.com/media/GUZ1lA0XUAAbrpk.jpg",None,None,False,None,418,2397,1720,None,None,None,None,1540524562047172609,2872324,EnabledWithCount
None,Tue Oct 01 15:32:00 +0000 2024,5,5640,Who else thinks the CBS Debate Moderators will try and interfere with the 2024 Election ? https://t.co/w9MZm2Mqto,False,None,,1841139006027014170,None,False,False,en,https://pbs.twimg.com/media/GYzKhU5bQAIjq1f.jpg,None,None,False,None,92,1564,741,None,None,None,None,1663701168839872512,81346,EnabledWithCount
None,Thu Sep 19 13:58:57 +0000 2024,5,42199,"Oops, looks like I pissed off the New York Times and CNN

They found out I was in Trump’s “social media war room” during the debate and called me an “election denialist and vaccine skeptic”

But my biggest ‘crime’ was saying the moderators helped Kamala

I regret nothing! https://t.co/TnBriAwkfz",False,None,,1836766933389037813,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1836766872559026176/img/6veyszQnU6smxS6M.jpg,None,None,False,None,131,934,9161,None,None,None,None,875856268056969216,1840771,EnabledWithCount
None,Sun Sep 29 17:01:08 +0000 2024,5,171360,"Made my freedom heard. Voting early took me 20 mins—no excuses. Freedom isn’t something we just talk about; it’s something we act on. Do your part, get out there, and vote. Your voice matters, and this election’s too important to sit out https://t.co/Ey2a7M5nP4 #VoteEarly #LoveAmericaAgain",False,None,"VoteEarly,LoveAmericaAgain",1840436661143937304,None,False,False,en,"https://pbs.twimg.com/amplify_video_thumb/1840436565656440833/img/Hqotqg5_5IeVZKVj.jpg,https://pbs.twimg.com/media/GYqLTi7WEAEjHT_.jpg",None,None,False,None,1776,10805,22634,None,None,None,http://vote.gov,323120520,9023634,EnabledWithCount
None,Wed Oct 02 19:40:40 +0000 2024,5,491,BREAKING NEWS: Judge Chutkan drops a BOMBSHELL! Special Counsel Jack Smith's explosive 165-page filing exposing the evidence against Trump in the DC election fraud case is now PUBLIC! This could be a game-changer!,False,None,,1841563974996783309,None,False,False,en,https://pbs.twimg.com/media/GY6Mo3OX0AApD55.jpg,None,None,False,None,17,78,201,None,None,None,None,133938408,9424,EnabledWithCount
None,Wed Oct 02 01:45:40 +0000 2024,5,152701,Tim Walz just lost the election. There’s no recovering from this fumble. Wow. This is so bad. https://t.co/VxaR0lDOi4,False,None,,1841293440480395465,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841293282275401729/img/5TyPSi0iFQlzVZ3R.jpg,None,None,False,None,1863,5800,20927,None,None,None,None,1326229737551912960,14227533,EnabledWithCount
None,Thu Sep 26 22:09:21 +0000 2024,5,26890,"Harris with Zelensky at our White House! 
Two dictators that got zero votes from their citizens because they had zero elections. He canceled his to remain in power. 

Where’s Biden? https://t.co/EUCOBTR4UK",False,None,,1839427065537614141,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1839426992497950720/img/2Dw4T7cqurvYoPIs.jpg,None,None,False,None,289,1125,8835,None,None,None,None,1329171068196622337,875983,EnabledWithCount
None,Fri Sep 27 18:29:58 +0000 2024,5,1,Here’s my guess for Prez election results. https://t.co/DXUmxRxC4q,False,None,,1839734242776911921,None,False,False,en,https://pbs.twimg.com/media/GYgMiesXgAAX9SO.jpg,None,None,False,None,0,0,0,None,None,None,None,1716183743445028864,173,EnabledWithCount
None,Wed Oct 02 12:31:25 +0000 2024,5,26109,BREAKING: Kamala Harris’ campaign just released their first ad taking on JD Vance’s inability to say Donald Trump lost the 2020 election. Retweet to make sure every American sees this ad.  https://t.co/kOMKt3SlVi,False,None,,1841455947379609987,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841445882731900928/pu/img/vc3tan_QGdfFw9s5.jpg,None,None,False,None,336,847,11166,None,None,None,None,1486069441259397125,651133,EnabledWithCount
None,Mon Sep 23 17:49:07 +0000 2024,5,38119,"Fraud in plain sight!

And Democrats said there was no election fraud... https://t.co/mSyIESfgUh",False,None,,1838274410135859618,None,False,False,en,https://pbs.twimg.com/media/GYLctWQWUAAmsRv.jpg,None,None,False,None,595,2164,19495,None,None,None,None,1607876287812767745,642493,EnabledWithCount
None,Wed Oct 02 02:33:45 +0000 2024,5,1617,"Fact: this is not the #VPDebate that Democrats wanted.  

They lost. 

They know it. 
 
If the election hinged on this debate, Trump is going to crush Harris. 

#VPJD!

#txlege @realDonaldTrump https://t.co/5A8pTPB87N",False,None,"VPDebate,VPJD,txlege",1841305539751342538,None,False,False,en,https://pbs.twimg.com/media/GY2hoI4WEAAxw3I.jpg,None,None,False,None,11,84,320,None,None,None,None,62678998,54085,EnabledWithCount
None,Tue Oct 01 12:08:43 +0000 2024,5,33398,Feels important to note that the president of the union leading the port strike has a long-standing relationship with Trump and is causing major damage to a roaring economy five weeks before the election. https://t.co/NO0ve33P54,False,None,,1841087847631143119,None,False,False,en,https://pbs.twimg.com/media/GYzbo72XwAE2N1a.jpg,None,None,False,None,1830,5377,15306,None,None,None,None,19800430,4196452,EnabledWithCount
None,Sun Sep 29 16:36:01 +0000 2024,5,3725,"And here is, 

the Arizona Senate Audit of the 2020 election, CONFIRMS BEYOND THE SHADOW OF A DOUBT

Katie Hobbs and her co-conspirator Adrian Fontes utilizing their single greatest crime of 2020 and 2022 for the 2024 presidential elections, 

25% of all 2020 mail-in-ballots equaling 420,987 ballots out of 1.9 million,  CONFIRMED to have NO signature match whatsoever. And this is just in Maricopa County alone.

Meaning, 
Rigged voter rolls + Mail in ballots + Illegal Aliens = criminal conspiracy to overthrow the United States government,",False,None,,1840430341913444355,None,False,False,en,"https://pbs.twimg.com/amplify_video_thumb/1840430183284961280/img/Ni4LKGNgEPLWOXkG.jpg,https://pbs.twimg.com/amplify_video_thumb/1840430183289126912/img/hs_Do6tWB0yBpJht.jpg,https://pbs.twimg.com/amplify_video_thumb/1840430183268106240/img/WRdEHnSrpH7ZecZf.jpg",None,None,False,None,87,131,2520,None,None,None,None,1499556521457303555,48747,EnabledWithCount
None,Fri Sep 27 19:56:20 +0000 2024,5,1706,"NO ONE  is talking about American seaport workers are planning to go on strike on October 1?!

America will lose $5 Billion per day!
Oil, medicines, and food would dry up within days!! 

Kamala is about to start CHAOS before an Election!! https://t.co/ELaXNsGioH",False,None,,1839755975131312485,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1839755809141522432/img/VOR6sIcKwnpwKe0L.jpg,None,None,False,None,39,66,798,None,None,None,None,832978972602429440,77178,EnabledWithCount
None,Wed Oct 02 19:44:21 +0000 2024,5,37,"BREAKING: Special counsel Jack Smith has filed a bombshell court filing outlining new details of former Pres. Trump's ""increasingly desperate"" efforts to overturn his 2020 election loss. https://t.co/d3NAMCbsFq",True,None,,1841564898519576997,None,False,False,en,None,None,None,False,None,3,21,20,None,Bombshell special counsel filing includes new allegations of Trump's 'increasingly desperate'...,https://pbs.twimg.com/card_img/1840649018336034816/Z7h1PPH7?format=jpg&name=orig,https://trib.al/Jlh92dr,28785486,5271,EnabledWithCount
None,Wed Oct 02 09:41:46 +0000 2024,5,2157,"@MSNBC Yea? And millions of other people don't think Trump lost the 2020 election either....

Still can't tell us why they magically stopped counting in battleground states, only to resume in private and come out with a completely different result, can ya you shills? https://t.co/vgx3xMobCP",False,None,,1841413256684196000,1841316443998097853,False,False,en,https://pbs.twimg.com/media/GY4DmQKagAAbPWC.jpg,None,None,False,None,23,136,612,None,None,None,None,317385247,59429,EnabledWithCount
None,Tue Sep 24 13:15:43 +0000 2024,5,12763,"Hillary Clinton on what should be done to Trump supporters after the election:

""We need to deprogram them"" https://t.co/vvFBr1vc0V",False,None,,1838567994055606574,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1838566134427127808/pu/img/7Z-OB36TIIv1veyU.jpg,None,None,False,None,708,4329,3853,None,None,None,None,1552795969959636992,672689,EnabledWithCount
None,Wed Oct 02 02:42:16 +0000 2024,5,38439,"WOW!  Tim Walz just asked J.D. Vance straight up if Trump lost the 2020 election and Vance refused to answer. 

This is the clip that will be replayed over and over again this next week. Well played! https://t.co/07fqrmkqax",False,None,,1841307682545762604,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841307615340457986/img/_Hh7jwkXVdguyECV.jpg,None,None,False,None,328,2296,10359,None,None,None,None,133938408,1545932,EnabledWithCount
None,Wed Sep 25 00:54:45 +0000 2024,5,40638,"Chappell Roan clarifies her stance on the 2024 Presidential Election in new video.
 https://t.co/25OEx0RawF",False,None,,1838743911314936260,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1838739857595682816/pu/img/YPpL1oC2v02fKzCA.jpg,None,None,False,None,3518,1902,1876,None,None,None,None,4429003533,18783313,EnabledWithCount
None,Fri Sep 27 04:15:43 +0000 2024,5,4638,"Election results based on household with vs. without guns is very funny.

Vermont and West Virginia being the odd ducks here. https://t.co/N0fYv47OKT",False,None,,1839519263956037931,None,False,False,en,https://pbs.twimg.com/media/GYdI1_WakAAOhWd.jpg,None,None,False,None,66,61,124,None,None,None,None,1225449881982177280,773447,EnabledWithCount
None,Wed Oct 02 17:33:22 +0000 2024,5,7,"Given Trump’s age, this may be an election where the vice-president picks matter significantly. Prediction markets seem to agree. Polymarket’s response to the Vance-Walz debate. (The movement may reflect also the effects of escalation in the Middle East). https://t.co/F5DmEqJTPu",False,None,,1841531935933296710,None,False,False,en,https://pbs.twimg.com/media/GY5viNObYAAwwjk.jpg,None,None,False,None,0,1,0,None,None,None,None,751644712570847236,1597,EnabledWithCount
None,Wed Oct 02 04:18:10 +0000 2024,5,84793,"Former RNC Chair: I don't care where you are on policy. If you cannot answer whether Trump lost the 2020 election, you are unfit for office https://t.co/uJ109QfjmU",False,None,,1841331820014469505,None,False,False,en,https://pbs.twimg.com/media/GY25g6YXAAAvHHb.jpg,None,None,False,None,594,1942,19380,None,None,None,None,3315264553,1831654,EnabledWithCount
"{'id': '1840755913092641135', 'text': 'Although micro hurricanes have been created in a laboratory environment, hurricanes of this magnitude are impossible to create with current technology, and even attempts to weaken hurricanes have proven futile.\n\npolitifact.com/factchecks/202…\n\nsciencealert.com/scientists-hav…\n\nen.m.wikipedia.org/wiki/Project_S…\n\nphys.org/news/2022-09-a…\n\nvlab.noaa.gov/web/nws-herita…\n\n'}",Sat Sep 28 19:12:15 +0000 2024,5,30621,"Don’t worry guys, weather modification isn’t real! It’s just a coincidence that Hurricane Helene is one of the most devastating “inland damage storms” in history and that hundreds of pro-Trump counties are being massively impacted during the most important election of our lifetimes.

Obviously the elites would never be evil enough to create hurricanes designed to interfere with “democracy”… Pay no attention to the storms currently brewing in the Atlantic either! You can ask any mainstream scientist and they will tell you that it isn’t even possible to create those or target them at certain areas.

Just stay silent. No need to vote or expose anything. You wouldn't want to be called a conspiracy theorist right? Couldn’t have that. So please ignore your own eyes and don’t share this post or investigate further.",False,None,,1840107271520694464,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1840106786403016704/img/y6vDwqhzIhfZVc8j.jpg,None,None,False,None,2926,6562,10091,None,None,None,None,805532293951606785,11823784,EnabledWithCount
None,Mon Sep 23 20:33:16 +0000 2024,5,21712,"Do you think Dems. have plans to rig 2024 election? 

A. YES 
B. NO https://t.co/w3OMgiPZCK",False,None,,1838315718041047320,None,False,False,en,https://pbs.twimg.com/media/GYMCZY6akAEhC9g.jpg,None,None,False,None,545,15927,2850,None,None,None,None,1787070764858142720,473626,EnabledWithCount
None,Wed Oct 02 03:10:52 +0000 2024,5,49831,BREAKING: The media is slamming JD Vance for being totally unable to admit that Donald Trump lost the 2020 election. This is the coverage that will swing voters. Retweet so every American sees this.  https://t.co/pGC5KB8LBX,False,None,,1841314881489793216,None,False,False,en,https://pbs.twimg.com/media/GY2pgwJW4AA6N-X.jpg,None,None,False,None,275,2062,20197,None,None,None,None,1486069441259397125,1270436,EnabledWithCount
None,Wed Oct 02 11:55:02 +0000 2024,5,10329,"I'm going to post this video every day until the election

 https://t.co/TqGjORZsFP",False,None,,1841446791436284059,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1765456522656518144/pu/img/07jToxQ4JKqt2RFr.jpg,None,None,False,None,180,304,5722,None,None,None,https://x.com/daveryder/status/1765456625219834221/video/1,24113137,74812,EnabledWithCount
None,Wed Oct 02 03:32:07 +0000 2024,5,6823,"WALZ: Did Donald Trump lose the 2020 election?

VANCE: Tim, I'm focused on the future.

WALZ: That's a damning non-answer.

Yes. Yes, it is.

This shit is SO OLD. And dangerous. #LiarLiarVanceOnFire https://t.co/EpOTAkKAzM",False,None,LiarLiarVanceOnFire,1841320230397861956,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1841320201545211904/pu/img/m4U3-QJLsQxJDVZM.jpg,None,None,False,None,83,205,1918,None,None,None,None,798953701972938752,166036,EnabledWithCount
None,Wed Sep 25 19:33:37 +0000 2024,5,39682,"If something happens to President Trump between now and November 5th, I won't believe it's Iran who did it.

I'll blame the people who spied on him. I'll blame the people who impeached him. I'll blame the people who stole his election in 2020. I'll blame the people who made up fake charges to imprison him. I'll blame the military-industrial complex, whom he refused to give business by not going to war. I'll blame the people in the intelligence agencies who have had a vendetta against him since he stepped down the escalator. The list goes on, and Iran isn't on it.

The Neocons are hungry for another endless war, and they'll try anything in their power to get it.",False,None,,1839025482421121044,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839024089765216256/pu/img/C_Uquulcv-N2LdYE.jpg,None,None,False,None,493,1670,12791,None,None,None,None,1403784319122907136,635994,EnabledWithCount
None,Wed Oct 02 02:39:56 +0000 2024,5,20598,"Walz: Trump is still saying he didn't lose the election. Did he lose the 2020 election?

Vance: Did Kamala Harris censor Americans? 

Walz: That is a damning nonanswer. https://t.co/f59Q8H1BA4",False,None,,1841307097457439107,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841307063756173313/img/Kghzj8ZOjqkPTP4_.jpg,None,None,False,None,296,441,3584,None,None,None,None,16635277,2041507,EnabledWithCount
None,Mon Sep 30 18:15:55 +0000 2024,5,30279,Retweet widely Africa is talented https://t.co/o423Vka9VY,False,None,,1840817869581361397,None,False,False,en,https://pbs.twimg.com/media/GYvmFJWXEAA3jCe.jpg,None,None,False,None,158,386,6406,None,None,None,None,1378824930624745480,800094,EnabledWithCount
None,Mon Sep 30 15:44:42 +0000 2024,5,1543,Police have unleashed tear gas on peaceful citizens simply demanding answers about Morara's abduction. This blatant abuse of power. Where are the answers? How long will they keep silencing the truth with violence? #freemorara https://t.co/pmG0OHB1Wi,False,None,freemorara,1840779814971535613,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1840779732046028800/img/Zt80jtIa5T1mYURf.jpg,None,None,False,None,44,63,1186,None,None,None,None,1681345493438275584,67294,EnabledWithCount
None,Wed Oct 02 16:28:16 +0000 2024,5,9738,Chelsea support in Africa is like a religion. It's different level. https://t.co/EaJclFBryy,False,None,,1841515555246813500,None,False,False,en,https://pbs.twimg.com/media/GY5go0MXoAEZpm7.jpg,None,None,False,None,40,309,960,None,None,None,None,317750296,178221,EnabledWithCount
None,Tue Oct 01 18:13:50 +0000 2024,5,236,"-Kenya,Africa,the whole world stand with Israel,Tel Aviv.

-I stand with Israel #Israel .
-World War 3 https://t.co/BMpuHFfQlL",False,None,Israel,1841179732752392442,None,False,False,en,https://pbs.twimg.com/media/GY0vNOQXkAQrG0f.jpg,None,None,False,None,30,259,29,None,None,None,None,2535137426,47126,EnabledWithCount
None,Tue Oct 01 18:14:18 +0000 2024,5,486,"I'm speaking on behalf of South Africans.

Dear President Cyril Ramaphosa, Please take South Africa out of BRICS or send the SANDF to fight alongside the IDF!

https://t.co/70HRYp3GDd",False,None,,1841179850100383929,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841163719633469446/img/nn8CvQxxLKR0uWF_.jpg,None,None,False,None,28,294,52,None,None,None,None,2198470996,55496,EnabledWithCount
None,Wed Oct 02 07:51:10 +0000 2024,5,118,She has united Africa and the whole world https://t.co/0mR3cD1LkL,False,None,,1841385422187807129,None,False,False,en,https://pbs.twimg.com/media/GY3qRzLWwAA-E90.jpg,None,None,False,None,0,112,1,None,None,None,None,1555923577660211200,1889,EnabledWithCount
None,Fri Sep 27 18:48:27 +0000 2024,5,11461,"In Africa, we don't send our African elders to old age homes, they stay at home so that they pass intergenerational wisdom

Your comments on this https://t.co/eXU6J8VoCG",False,None,,1839738893496643899,None,False,False,en,https://pbs.twimg.com/media/GYgQrISWAAAbWVU.jpg,None,None,False,None,65,430,1640,None,None,None,None,1536268354830360576,237346,EnabledWithCount
None,Fri Sep 27 08:03:05 +0000 2024,5,85,"I have asked this question before, I want to ask again, for the very last time what is the real name of this bag? https://t.co/eIM7c9HsED",False,None,,1839576479887159383,None,False,False,en,"https://pbs.twimg.com/media/GYd9DqOWIAA3n5U.jpg,https://pbs.twimg.com/media/GYd9DqNW8AAq_vG.jpg",None,None,False,None,5,49,21,None,None,None,None,2450068830,7823,EnabledWithCount
None,Tue Oct 01 09:37:01 +0000 2024,5,4532,Happy Independence Day Nigeria. https://t.co/HwoCpiX8Rh,False,None,,1841049671973638550,None,False,False,en,"https://pbs.twimg.com/media/GYy46oTXAAkycC0.jpg,https://pbs.twimg.com/media/GYy46rLXsAAZnCv.png",None,None,False,None,17,272,444,None,None,None,None,129009730,168595,EnabledWithCount
None,Thu Sep 26 12:44:23 +0000 2024,5,18601,The cost of engaging in violent criminal activities in South Africa is to have the top of your skull cap blown off and your brains ending up on the back seat. https://t.co/HEglO5fD23,False,None,,1839284885053125004,None,False,False,en,"https://pbs.twimg.com/media/GYZz2nPaMAUDLMg.jpg,https://pbs.twimg.com/media/GYZz2rlaEAACoN7.jpg,https://pbs.twimg.com/media/GYZz2sLaAAAaYTs.jpg,https://pbs.twimg.com/media/GYZz2o2aMAo5ocU.jpg",None,None,False,None,207,885,1995,None,None,None,None,1489956224179261446,2539640,EnabledWithCount
None,Sat Sep 28 18:54:32 +0000 2024,5,3104,"Nishant Mishra P.A to Jayesh Saini is a director at SIH Africa which owns Apiero the company in the SHIF system 104M scam, he also works for Bliss Healthcare and Afrigreen automobile. Remember the mysterious buyer of Mobius? It was Afrigreen auto owned by this same cabal. https://t.co/QTaPktxGvs",False,None,,1840102812186808389,None,True,False,en,"https://pbs.twimg.com/media/GYlbwQoWgAAiNlm.jpg,https://pbs.twimg.com/media/GYlbwQqXgAAjhiO.jpg,https://pbs.twimg.com/media/GYlbwQoXUAAcNWS.jpg",None,None,False,1820763219541000380,41,146,2514,None,None,None,None,2723825049,99219,EnabledWithCount
